不思議な,ふしぎな,불가사의한. 신기한,N2
無事に,ぶじに,무사히,N2
部首,ぶしゅ,(한자의) 부수,N2
不自由な,ふじゆうな,부자유스러운. 자유롭지 못한,N2
不順な,ふじゅんな,불순한. 순탄치 못한,N1
負傷,ふしょう,부상,N1
侮辱,ぶじょく,모욕,N1
夫人,ふじん,부인. 남의 아내의 존칭,N2
婦人,ふじん,부인. 여성,N2
不審な,ふしんな,의심스러운,N1
不振な,ふしんな,부진한,N1
ふすま,ふすま,맹장지,N2
不正な,ふせいな,부정한,N2
防ぐ,ふせぐ,막다. 방어하다,N2
武装,ぶそう,무장,N1
不足,ふそく,부족,N3
付属,ふぞく/附属,부속,N2
蓋,ふた,뚜껑. 덮개. 딱지,N3
札,ふだ,표. 팻말. 패. 명찰,N1
舞台,ぶたい,무대,N3
双子,ふたご,쌍둥이,N2
再び,ふたたび,재차. 다시,N2
二つ,ふたつ,두 개,N5
豚肉,ぶたにく,돼지고기,N5
二人,ふたり,두 사람,N5
普段,ふだん,평소에. 평상시에,N3
負担,ふたん,부담,N2
縁,ふち,가장자리. 테두리,N3
不調,ふちょう,상태가 나쁨. 잘 이루어지지 않음,N1
ぶつ,ぶつ,때리다. 치다,N2
ぶつ,-物,-물 (물체),N2
不通,ふつう,불통,N2
普通,ふつう,보통,N4
二日,ふつか,2일,N5
物価,ぶっか,물가,N3
復活,ふっかつ,부활,N1
ぶつかる,ぶつかる,부딪히다. 충돌하다,N4
物議,ぶつぎ,물의. 뭇사람의 평판,N1
復旧,ふっきゅう,복구,N1
ぶつける,ぶつける,부딪치다. 던져 맞히다. 박아버리다,N3
復興,ふっこう,부흥. 복구,N1
物資,ぶっし,물자,N1
物質,ぶっしつ,물질,N2
仏像,ぶつぞう,불상,N1
物騒な,ぶっそうな,세상이 뒤숭숭하고 위험한,N2
物体,ぶったい,물체,N1
沸騰,ふっとう,비등. 물이 끓음,N1
ぶつぶつ,ぶつぶつ,중얼중얼,N3
物理,ぶつり,물리,N3
筆,ふで,붓,N3
ふと,ふと,문득. 뜻밖에. 우연히,N2
太い,ふとい,굵다,N4
葡萄,ぶどう,포도,N4
不動産,ふどうさん,부동산,N1
不当な,ふとうな,부당한,N1
太る,ふとる,살찌다,N4
布団,ふとん,이부자리. 이불,N4
船便,ふなびん,선편. 배편,N2
無難な,ぶなんな,무난한,N1
赴任,ふにん,부임,N1
船,ふね/舟,배,N4
腐敗,ふはい,부패,N1
不評,ふひょう,평판이 나쁨. 악평,N1
部品,ぶひん,부품,N3
吹雪,ふぶき,눈보라,N2
不服,ふふく,불복함,N1
部分,ぶぶん,부분,N3
不平,ふへい,불평,N2
普遍的な,ふへんてき,보편적인,N1
不便な,ふべんな,불편한,N4
父母,ふぼ,부모,N2
踏まえる,ふまえる,근거로 하다. 입각하다,N1
不満,ふまん,불만,N3
踏み切り,ふみきり,건널목,N3
踏み込む,ふみこむ,발을 들여놓다. 예고나 허가 없이 들어가다,N1
踏む,ふむ,밟다,N4
不明な,ふめいな,불명한. 불명료한,N1
ふもと,ふもと,기슭,N2
部門,ぶもん,부문,N1
増やす,ふやす,늘리다. 증가시키다,N3
冬,ふゆ,겨울,N5
扶養,ふよう,부양,N1
フライパン,フライパン,프라이팬,N2
ブラウス,ブラウス,블라우스,N3
ぶら下げる,ぶらさげる,축 늘어뜨리다. 매달다,N2
ブラシ,ブラシ,브러시. 솔,N3
プラス,プラス,플러스,N3
プラスチック,プラスチック,플라스틱,N2
ふらふら,ふらふら,비트적비트적. 흔들흔들. 빙빙,N1
ぶらぶら,ぶらぶら,흔들흔들. 어슬렁어슬렁. 빈둥빈둥 (+놀기만 하다),N3
プラン,プラン,플랜. 계획,N3
振り,ふり,(…하는) 척,N1
フリー,フリー,프리,N2
振り返る,ふりかえる,(1G) 뒤돌아보다. 회고하다,N1
振り仮名,ふりがな,한자 옆에 읽는 법을 かな로 단 것,N2
振り出し,ふりだし,출발점,N1
不利な,ふりな,불리한,N2
振り向く,ふりむく,뒤돌아보다,N2
不良,ふりょう,불량. 불량자,N1
浮力,ふりょく,부력,N1
武力,ぶりょく,무력. 병력,N1
プリント,プリント,프린트,N4
降る,ふる,(비가) 내리다,N5
振る,ふる,흔들다. 흔들어 휘두르다,N3
古い,ふるい,오래되다. 낡다,N5
震える,ふるえる,떨리다. 진동하다,N3
故郷,ふるさと,고향,N3
ブルジョア,ブルジョア,부르주아. 부자,N1
振,ふるまう(る)舞う,행동하다. 대접하다,N2
震わせる,ふるわせる,떨다. 진동시키다,N1
無礼な,ぶれいな,무례한,N1
ブレーキ,ブレーキ,브레이크. 제동,N3
プレゼント,プレゼント,선물,N4
触れる,ふれる,닿다. 만지다. 접촉하다,N2
プロ,プロ,프로,N2
ブローチ,ブローチ,브로치,N2
付録,ふろく/附録,부록,N1
プログラム,プログラム,프로그램,N2
風呂敷,ふろしき,보자기. 보따리,N2
フロント,フロント,프런트. 호텔 등의 접수처,N1
ふわふわ,ふわふわ,둥실둥실. 둥둥. 푹신푹신,N2
ぶん,-分,-분 (몫. 분량. 성분),N2
文,ぶん,글. 문장,N2
雰囲気,ふんいき,분위기,N3
噴火,ふんか,분화,N2
文化,ぶんか,문화,N4
分解,ぶんかい,분해,N2
憤慨,ふんがい,분개,N1
文学,ぶんがく,문학,N4
文化財,ぶんかざい,문화재,N1
分業,ぶんぎょう,분업,N1
文芸,ぶんげい,문예,N2
文献,ぶんけん,문헌,N3
文語,ぶんご,문어. 문장체,N1
分散,ぶんさん,분산,N1
分子,ぶんし,분자,N1
紛失,ふんしつ,분실,N1
噴出,ふんしゅつ,분출,N1
文書,ぶんしょ,문서,N4
文章,ぶんしょう,문장,N4
噴水,ふんすい,분수,N2
分数,ぶんすう,분수,N2
分析,ぶんせき,분석,N2
紛争,ふんそう,분쟁,N1
文体,ぶんたい,문체,N2
分担,ぶんたん,분담,N1
ふんだんに,ふんだんに,충분히. 풍부하게. 흥청망청,N1
奮闘,ふんとう,분투,N1
分配,ぶんぱい,분배,N1
分布,ぶんぷ,분포,N2
文法,ぶんぽう,문법,N4
文房具,ぶんぼうぐ,문방구,N3
粉末,ふんまつ,분말. 가루,N1
文脈,ぶんみゃく,문맥,N2
文明,ぶんめい,문명,N2
分野,ぶんや,분야,N2
分離,ぶんり,분리,N1
分量,ぶんりょう,분량,N2
分類,ぶんるい,분류,N2
分裂,ぶんれつ,분열,N1
ペア,ペア,페어. 쌍. 짝,N1
塀,へい,담,N2
閉会,へいかい,폐회. 폐막,N2
兵器,へいき,병기. 무기,N1
平気な,へいきな,아무렇지도 않은. 태연한,N3
平均,へいきん,평균,N3
並行,へいこう,병행,N2
閉口,へいこう,질림. 손듦. 항복함,N1
閉鎖,へいさ,폐쇄,N1
兵士,へいし,병사,N1
平日,へいじつ,평일,N3
平常,へいじょう,평상. 평소. 보통,N1
兵隊,へいたい,병대. 병사,N2
平方,へいほう,평방. 제곱,N1
平凡な,へいぼんな,평범한,N3
平野,へいや,평야,N2
並列,へいれつ,병렬,N1
平和な,へいわな,평화로운,N3
ページ,ページ,페이지,N4
ベース,ベース,베이스,N1
辟易,へきえき,질려서 물러남 ≒へいこう[閉口],N1
ぺこぺこ,ぺこぺこ,우그렁우그렁 우그러진 모양. 몹시 배고픈 모양,N1
凹む,へこむ,움푹 패다. 찌부러지다,N2
ベスト,ベスト,베스트,N1
ベストセラー,ベストセラー,베스트셀러,N1
へそ,へそ,배꼽,N2
隔たる,へだたる,(사이가) 떨어지다. 지나다. 경과하다,N2
隔てる,へだてる,사이를 떼다. 사이에 두다. 칸을 막다,N2
下手な,へたな,못하는. 서투른,N5
別荘,べっそう,별장,N2
ベッド,ベッド,침대,N4
別に,べつに,따로. 별개로. 별로,N4
別の,べつの,또다른. 별개의,N4
別々,べつべつ,따로따로,N3
ベテラン,ベテラン,베테랑,N2
部屋,へや,방,N5
減らす,へらす,줄이다. 감소시키다,N3
縁,へり,가장자리. 언저리,N1
へりくだる,へりくだる,자기를 낮추다. 겸양하다,N1
ヘリコプター,ヘリコプター,헬리콥터,N2
ベル,ベル,벨. 종,N4
経る,へる,지나가다. 거치다. 경과하다,N1
減る,へる,(1G) 줄어들다. 감소되다,N4
ベルト,ベルト,벨트. 혁대. 띠,N3
ペン,ペン,펜,N5
へん,-編,(숫자+)-편 (시),N2
辺,へん,근처. 부근. 정도,N4
変化,へんか,변화,N3
弁解,べんかい,변해. 변명,N1
変革,へんかく,변혁,N1
返還,へんかん,반환,N1
ペンキ,ペンキ,페인트,N2
便宜,べんぎ,편의,N1
勉強,べんきょう,공부,N5
偏見,へんけん,편견,N1
弁護,べんご,변호,N1
変更,へんこう,변경,N3
返済,へんさい,변제. 빚을 갚음,N1
返事,へんじ,대답. 답장. 응답,N4
編集,へんしゅう,편집. 편찬,N3
便所,べんじょ,변소. 화장실,N2
弁償,べんしょう,변상,N1
変遷,へんせん,변천,N1
ベンチ,ベンチ,벤치,N2
ペンチ,ペンチ,펜치 (연장),N2
変動,へんどう,변동,N1
返答,へんとう,대답. 응답,N1
弁当,べんとう,도시락,N4
変な,へんな,이상한,N4
便利な,べんりな,편리한,N5
弁論,べんろん,변론. 웅변(대회),N1
穂,ほ,이삭,N1
保育,ほいく,보육,N1
ボイコット,ボイコット,보이콧,N1
ぽいと,ぽいと,홱 (+버리다),N2
ポイント,ポイント,포인트,N1
方,ほう,방면. 방향. 쪽,N5
法,ほう,법. 법률,N2
棒,ぼう,몽둥이. 막대기,N2
法案,ほうあん,법안,N1
防衛,ぼうえい,방위,N1
貿易,ぼうえき,무역,N4
望遠鏡,ぼうえんきょう,망원경,N2
防火,ぼうか,방화,N1
崩壊,ほうかい,붕괴,N1
妨害,ぼうがい,방해,N1
方角,ほうがく,방위. 방향,N2
法学,ほうがく,법학,N1
ほうき,ほうき,빗자루,N2
封建,ほうけん,봉건,N1
方言,ほうげん,방언. 사투리,N2
冒険,ぼうけん,모험,N2
方向,ほうこう,방향,N2
報告,ほうこく,보고,N3
方策,ほうさく,방책,N1
豊作,ほうさく,풍작,N1
奉仕,ほうし,봉사,N1
帽子,ぼうし,모자,N5
防止,ぼうし,방지,N2
方式,ほうしき,방식,N1
放射能,ほうしゃのう,방사능,N1
報酬,ほうしゅう,보수 (근로의 대가),N1
放出,ほうしゅつ,방출,N2
報じる,ほうじる,알리다. 보도하다,N1
方針,ほうしん,방침,N2
宝石,ほうせき,보석,N3
紡績,ぼうせき,방적. 실을 자음,N1
呆然,ぼうぜんと/茫然と,망연자실하게. 멍하니,N1
包装,ほうそう,포장,N2
放送,ほうそう,방송,N4
法則,ほうそく,법칙,N3
包帯,ほうたい,붕대,N2
膨大な,ぼうだいな,방대한,N2
放置,ほうち,방치,N1
包丁,ほうちょう,식칼,N3
膨張,ぼうちょう,팽창,N1
法廷,ほうてい,법정,N1
方程式,ほうていしき,방정식,N2
報道,ほうどう,보도,N1
暴動,ぼうどう,폭동,N1
冒頭,ぼうとう,서두,N1
防犯,ぼうはん,방범,N2
褒美,ほうび,포상. 상,N1
暴風,ぼうふう,폭풍,N1
豊富な,ほうふな,풍부한,N2
方法,ほうほう,방법,N3
葬る,ほうむる,매장하다,N1
方面,ほうめん,방면. 분야,N3
訪問,ほうもん,방문,N2
坊や,ぼうや,아가,N2
ほうり込む,ほうりこむ,(아무렇게나) 던져넣다,N1
ほうり出す,ほうりだす,내팽개치다. 내쫓다. 추방하다. 중도에서 포기하다,N1
法律,ほうりつ,법률,N4
暴力,ぼうりょく,폭력,N2
ほうる,ほうる,멀리 내던지다. 집어치우다,N2
飽和,ほうわ,포화,N1
吠える,ほえる,짖다. 으르렁거리다,N2
頬,ほお,볼. 뺨 ＝ほほ,N2
ボーイ,ボーイ,보이,N2
ポーズ,ポーズ,포즈,N1
ホース,ホース,호스,N1
ボート,ボート,보트,N4
ボーナス,ボーナス,보너스,N3
ホーム,ホーム,홈,N2
ホール,ホール,홀,N1
ボール,ボール,볼. 공,N4
ボールペン,ボールペン,볼펜,N5
保温,ほおん,보온,N1
他,ほか,다른 것. 딴 것,N5
捕獲,ほかく,포획,N1
他に,ほかに,그밖에. 그외에,N5
他の,ほかの,다른,N5
朗らかな,ほがらかな,명랑한,N2
保管,ほかん,보관,N1
補給,ほきゅう,보급,N1
補強,ほきょう,보강,N1
募金,ぼきん,모금,N1
僕,ぼく,남자의 자칭. 나,N4
牧師,ぼくし,목사,N1
牧場,ぼくじょう,목장,N2
牧畜,ぼくちく,목축,N2
捕鯨,ほげい,포경. 고래잡이,N1
ポケット,ポケット,포켓. 호주머니,N5
ぼける,ぼける,흐려지다. 치매에 걸리다,N1
保健,ほけん,보건,N2
保険,ほけん,보험,N1
保護,ほご,보호,N1
母校,ぼこう,모교,N1
母国,ぼこく,모국,N1
ほこり,ほこり,먼지,N3
誇り,ほこり,자랑. 긍지,N2
誇る,ほこる,자랑하다. 뽐내다. 자랑으로 여기다,N1
綻びる,ほころびる,(실밥이)풀리다. (꿰맨 자리가)터지다. 조금 벌어지다,N1
星,ほし,별,N4
欲しい,ほしい,갖고 싶다,N5
ポジション,ポジション,포지션,N1
保守,ほしゅ,보수 ⇔かくしん[革新],N1
補充,ほじゅう,보충,N1
募集,ぼしゅう,모집,N2
補助,ほじょ,보조,N1
保証,ほしょう,보증,N2
保障,ほしょう,보장,N1
補償,ほしょう,보상,N1
干す,ほす,말리다,N3
ポスター,ポスター,포스터,N3
ポスト,ポスト,포스트. 우체통. 우편함. 지위. 직위,N4
細い,ほそい,가늘다,N4
舗装,ほそう,포장(도로),N1
補足,ほそく,부족분을 채움,N1
保存,ほぞん,보존. 저장,N3
ボタン,ボタン,단추. 버튼,N5
墓地,ぼち,묘지,N1
北極,ほっきょく,북극,N2
発作,ほっさ,발작,N1
没収,ぼっしゅう,몰수,N1
発足,ほっそく,발족,N1
坊っちゃん,ぼっちゃん,도련님,N2
ポット,ポット,포트. 보온병,N1
ほっと,ほっと,한숨 쉬는 모양. 후유,N3
頬っぺた,ほっぺた,뺨,N1
ぼつぼつ,ぼつぼつ,작은 점이나 구멍이 여기저기 많은 모양. 뻐끔뻐끔,N1
没落,ぼつらく,몰락. 영락,N1
ホテル,ホテル,호텔,N5
程,ほど,정도. 만큼,N4
歩道,ほどう,보도. 인도,N3
ほどく,ほどく,풀다. 뜯다,N1
仏,ほとけ,부처,N2
ほどける,ほどける,풀어지다,N1
施す,ほどこす,베풀다,N1
ほとり,ほとり,근처. 부근,N1
ほとんど,ほとんど,거의. 대부분,N4
骨,ほね,뼈,N4
炎,ほのお,불꽃. 불길,N2
ほぼ,ほぼ,거의. 대부분,N2
頬,ほほ,볼. 뺨 →ほお,N2
ほほえむ,ほほえむ,미소짓다,N3
ほめる,ほめる,칭찬하다,N4
ぼやく,ぼやく,투덜거리다. 불평하다,N1
ぼやける,ぼやける,희미해지다. 부예지다,N1
保養,ほよう,보양,N1
堀,ほり,땅을 파서 만든 물길,N2
捕虜,ほりょ,포로,N1
掘る,ほる,파다. 구멍을 뚫다. 캐다,N2
彫る,ほる,새기다. 조각하다,N2
ボルト,ボルト,볼트,N1
ぼろ,ぼろ,넝마. 누더기. 낡은 것. 고물,N2
滅びる,ほろびる,멸망하다. 없어지다,N1
滅ぼす,ほろぼす,멸망시키다. 없애다,N1
ほん/-ぽん/-ぼん,-本,-자루.,N5
本,ほん,책,N5
盆,ぼん,쟁반. 8월15일 쯤에 지내는 명절,N2
本格,ほんかく,본격,N1
本館,ほんかん,본관,N1
本気,ほんき,본마음. 진심. 본정신,N4
本国,ほんごく,본국,N1
本質,ほんしつ,본질,N1
本体,ほんたい,본체,N1
本棚,ほんだな,책장,N4
盆地,ぼんち,분지,N2
ほんと,ほんと,정말. 진짜 ＝ほんとう,N2
本当,ほんとう,진실. 정말,N4
本当に,ほんとうに,정말로. 참으로,N4
本人,ほんにん,본인,N3
本音,ほんね,본심에서 우러나온 말,N1
ほんの,ほんの,그저 명색뿐인. 정말 그 정도밖에 못되는,N2
本能,ほんのう,본능,N1
本場,ほんば,본고장,N1
ポンプ,ポンプ,펌프,N1
本部,ほんぶ,본부,N3
本文,ほんぶん,본문,N1
本名,ほんみょう,본명. 실명,N1
本物,ほんもの,진짜,N3
翻訳,ほんやく,번역,N3
ぼんやり,ぼんやり,어렴풋이. 아련히. 멍하니,N2
本来,ほんらい,본래,N2
間,ま,사이. 간격. 칸. 실. 방,N2
ま-,真-,진-,N2
マーク,マーク,마크,N1
マーケット,マーケット,마켓,N2
まあまあ,まあまあ,(불충분하지만) 그럭저럭. 그저 그렇다,N2
まい,-枚,-장,N5
毎朝,まいあさ,매일 아침. 아침마다,N5
マイク,マイク,마이크,N2
毎月,まいげつ,매월 ＝まいつき,N5
迷子,まいご,미아. 길 잃은 아이,N3
毎週,まいしゅう,매주,N5
枚数,まいすう,(종이의) 매수,N2
埋蔵,まいぞう,매장,N1
毎月,まいつき,매월,N5
毎度,まいど,매번. 번번이. 항상,N3
毎年,まいとし,매년,N5
マイナス,マイナス,마이너스,N3
毎日,まいにち,매일,N5
毎年,まいねん,매년 ＝まいとし,N5
毎晩,まいばん,매일 밤. 밤마다,N5
参る,まいる,(1G) 行く・来る의 낮춤말. 가다. 오다,N4
舞う,まう,흩날리다. 춤추다,N1
真上,まうえ,바로 위,N1
前,まえ,앞. 전,N5
前売,まえうり(り),예매,N1
前置き,まえおき,서론. 머리말. 서문,N1
前もって,まえもって,미리. 앞서. 사전에,N1
任す,まかす,맡기다. 위임하다 ＝まかせる[任せる],N1
負かす,まかす,지게 하다. 이기다,N1
任せる,まかせる,맡기다. 위임하다,N3
賄う,まかなう,마련해 공급하다. 조달하다,N1
曲がる,まがる,구부러지다. (우측 좌측으로) 돌다,N5
紛らわしい,まぎらわしい,혼동하기 쉽다. 헷갈리기 쉽다,N1
紛れる,まぎれる,헷갈리다. 분간 못하다,N1
まく,まく,뿌리다. 살포하다. 파종하다,N2
巻く,まく,감다. 말다,N3
幕,まく,막,N2
膜,まく,막 (얇은 물질),N1
枕,まくら,베개,N2
負け,まけ,짐. 패배,N3
曲げる,まげる,구부리다. 굽히다,N3
負ける,まける,지다. 패하다,N4
孫,まご,손자,N4
真心,まごころ,진심. 성심. 참마음,N1
まごつく,まごつく,당황하다. 망설이다. 갈피를 못 잡다,N1
誠に,まことに,진심으로. 정말로. 실로,N1
まごまご,まごまご,우물쭈물,N3
まさか,まさか,설마,N3
まさしく,まさしく,바로. 틀림없이. 확실히,N1
摩擦,まさつ,마찰,N2
まさに,まさに,바로. 바야흐로,N2
混ざる,まざる/交ざる,섞이다,N3
勝る,まさる,낫다. 우수하다,N1
増し,まし,늘어남. 증가,N1
交える,まじえる,섞다. 끼게 하다. 맞대다. 주고받다,N1
真下,ました,바로 아래,N1
増して,まして,한층 더.,N1
ましてや,ましてや,하물며,N1
ましな,ましな,더 나은,N1
真面目な,まじめな,성실한. 진지한,N4
混じる,まじる/交じる,(1G) 섞이다. 혼입하다,N2
交わる,まじわる,교차하다. 엇걸리다. 교제하다. 어울리다,N1
まず,まず,우선. 먼저. 첫째로,N4
増す,ます,늘어나다. 많아지다,N2
まずい,まずい,맛없다,N5
麻酔,ますい,마취,N1
マスク,マスク,마스크,N4
マスコミ,マスコミ,매스컴 →マスコミュニケーション 매스커뮤니케이션,N1
貧しい,まずしい,가난하다,N3
マスター,マスター,마스터,N2
益々,ますます,점점. 더욱더,N2
混ぜる,まぜる/交ぜる,넣어 섞다. 혼합하다,N3
また,また,또. 다시,N5
まだ,まだ,아직,N5
股,また,가랑이,N1
またがる,またがる,두 다리를 벌리고 올라타다. 걸터타다,N1
またぐ,またぐ,가랑이를 벌리고 넘다,N2
または,または,또는. 혹은,N4
街,まち,상가 따위가 밀집된 곳. 번화한 거리,N3
町,まち,동네. 동. 시내,N5
待合室,まちあいしつ,대합실,N2
待ち合わせ,まちあわせ,약속하여 만나기로 함. 약속,N3
間違い,まちがい,틀림. 잘못,N3
間違える,まちがえる,잘못하다. 틀리다. 다른 것으로 착각하다,N4
街角,まちかど/町角,길모퉁이. 길목. 가두,N3
待,まちどおしい(ち)遠しい,오래 기다리다. 빨리 왔으면 하고 기대하다,N1
待ち望む,まちのぞむ,어서 이룩하기를 바라다. 대망하다,N1
まちまち,まちまち,제각기 다름,N1
松,まつ,소나무,N4
待つ,まつ,기다리다,N5
まつ,-末,-말 (끝),N2
真っ赤な,まっかな,새빨간,N3
末期,まっき,말기,N1
真っ暗な,まっくらな,캄캄한,N3
真っ黒な,まっくろな,새까만. 시커먼,N3
マッサージ,マッサージ,마사지,N1
真っ青な,まっさおな,새파란,N3
真っ先に,まっさきに,맨 앞으로. 맨 먼저,N2
真っ白な,まっしろな,새하얀,N3
まっすぐ,まっすぐ,쭉. 똑바로. 곧장. 직선으로,N5
全く,まったく,완전히. 정말로. 참으로,N2
マッチ,マッチ,성냥,N4
真っ二つ,まっぷたつ,딱 절반. 딱 두 동강이 남,N1
祭,まつり(り),축제 ＝おまつり,N3
祭る,まつる,제사를 지내다. 혼령을 모시다,N2
窓,まど,창. 창문,N5
的,まと,과녁. 표적,N1
窓口,まどぐち,창구,N4
まとまり,まとまり,통합. 합침. 정리,N1
まとまる,まとまる,뿔뿔이 된 것이 하나로 정리되다,N3
まとめ,まとめ,정리함. 요약,N1
まとめる,まとめる,뿔뿔이 되어 있는 것을 하나로 정리하다,N3
学ぶ,まなぶ,배우다. 공부하다. 익히다,N3
間に合う,まにあう,제시간에 도착하다. 지각하지 않다,N4
真似,まね,흉내,N3
招き,まねき,초대. 초청,N1
招く,まねく,손짓하여 부르다. 불러오다. 초대하다,N3
真似る,まねる,흉내내다. 모방하다,N2
まばたき,まばたき,눈을 깜빡임. 빤짝임,N1
麻痺,まひ,마비,N1
まぶしい,まぶしい,눈부시다,N3
まぶた,まぶた,눈꺼풀,N2
マフラー,マフラー,머플러. 목도리,N3
ママ,ママ,마마. 엄마,N2
まま,-*,…대로. 그대로.,N3
豆,まめ,콩. 특히 대두,N3
まもなく,まもなく,이윽고. 곧. 머지않아. 잠시후,N2
守る,まもる,지키다. 보호하다,N4
眉,まゆ,눈썹,N1
迷う,まよう,헤매다. 망설이다. 길을 잃다,N3
マラソン,マラソン,마라톤,N3
まり,まり,공,N1
丸,まる/円,동그라미,N3
丸い,まるい,둥글다. 동그랗다,N5
丸ごと,まるごと,통째로. 통거리로,N1
まるっきり,まるっきり,전혀 (+부정문),N1
まるで,まるで,마치(+와 같음). 전혀(+하지 않음),N2
丸々,まるまる,모조리. 전부. 깡그리. 통통하게 살찐 모양,N1
丸める,まるめる,둥글게 하다. 뭉치다,N1
稀な,まれな,드문. 희귀한,N2
回す,まわす,돌리다. 회전시키다,N3
周り,まわり,사물의 둘레. 주위. 주변,N3
回り道,まわりみち,길을 돌아서 감. 또는 그 길,N2
回る,まわる,돌다. 회전하다,N4
万,まん,만,N5
万一,まんいち,만일. 만약,N2
満員,まんいん,만원,N3
漫画,まんが,만화,N4
満月,まんげつ,보름달,N1
満場,まんじょう,만장,N1
マンション,マンション,맨션,N3
満足な,まんぞくな,만족스러운,N3
満点,まんてん,만점,N3
真ん中,まんなか,한가운데,N4
万年筆,まんねんひつ,만년필,N4
真ん前,まんまえ,정면. 바로 앞,N1
真ん丸い,まんまるい/真ん円い,아주 둥글다. 똥그랗다,N1
実,み,열매,N2
み-,未-,미- (아직),N2
見合,みあい(い),맞선,N1
見上げる,みあげる,우러러 보다. 올려다 보다,N3
見合わせる,みあわせる,(사정을 고려하여) 실행을 미루다. 보류하다,N1
見える,みえる,보이다,N4
見送る,みおくる,배웅하다. 보류하다,N3
見落とす,みおとす,간과하다. 못보고 넘기다,N1
見下ろす,みおろす,내려다보다,N3
未開,みかい,미개,N1
磨く,みがく,닦다,N5
味覚,みかく,미각,N1
見掛け,みかけ,외관. 겉보기,N2
見掛ける,みかける,눈에 띄다. 가끔 보다,N3
味方,みかた,자기 편. 아군. 편듦,N3
三日月,みかづき,초승달,N2
右,みぎ,오른쪽. 우측,N5
幹,みき,나무의 줄기,N1
見苦しい,みぐるしい,보기 흉하다. 모양 사납다,N1
見事な,みごとな,훌륭한. 멋진. 완전한,N2
見込み,みこみ,가망. 예상. 전망,N1
未婚,みこん,미혼,N1
岬,みさき,갑. 곶,N2
短い,みじかい,짧다,N5
惨めな,みじめな,비참한. 참혹한,N2
未熟な,みじゅくな,미숙한,N1
ミシン,ミシン,미싱. 재봉틀,N2
微塵,みじん,미진. 微塵もない 추호도 없다,N1
ミス,ミス,미스,N3
水,みず,물,N5
湖,みずうみ,호수,N3
自ら,みずから,몸소. 자신이 스스로,N2
水着,みずぎ,수영복,N3
水気,みずけ,물기,N1
ミスプリント,ミスプリント,미스프린트. 오식,N1
みすぼらしい,みすぼらしい,초라하다. 빈약하다,N1
店,みせ,가게,N5
ミセス,ミセス,미세스. 기혼 여성,N1
見せびらかす,みせびらかす,자랑스럽게 내 보이다. 과시하다,N1
見せ物,みせもの,흥행. 구경거리,N1
店屋,みせや,상점. 가게,N1
見せる,みせる,보여주다,N5
溝,みぞ,도랑. 홈,N1
味噌,みそ,(일본)된장,N2
見出し,みだし,표제. 표제어. 색인,N3
満たす,みたす,가득히 채우다. 만족시키다,N1
乱す,みだす,어지럽히다. 흩뜨리다. 어지르다. 혼란시키다,N1
乱れる,みだれる,어지러워지다. 흐트러지다. 혼란해지다,N2
道,みち,길,N5
未知,みち,미지,N1
身近な,みぢかな,가까운 곳에 있는. 친근한,N1
道順,みちじゅん,도정. 순서,N2
導く,みちびく,인도하다. 이끌다,N1
満ちる,みちる,차다. 그득 차다. (달이) 둥글어지다,N2
三日,みっか,3일,N5
見付かる,みつかる,발견되다. 들키다,N4
見付ける,みつける,발견하다. 찾아내다,N4
密集,みっしゅう,밀집,N1
密接な,みっせつな,밀접한,N1
三つ,みっつ,세 개,N5
密度,みつど,밀도,N1
みっともない,みっともない,보기 흉하다. 꼴사납다. 창피하다,N2
密な,みつな,빽빽한. 촘촘한. 긴밀한,N1
見つめる,みつめる,응시하다. 주시하다,N2
見積,みつもり(も)り,어림. 견적,N1
見積書,みつもりしょ,견적서,N1
未定,みてい,미정,N1
見通し,みとおし,전망,N1
認める,みとめる,인정하다,N2
緑,みどり,녹색,N5
見直す,みなおす,다시 보다. 재검토하다. 재평가하다,N3
皆さん,みなさん,여러분,N5
見なす,みなす,간주하다,N1
港,みなと,항구,N4
南,みなみ,남쪽,N5
源,みなもと,기원. 근원,N1
見習う,みならう,본받다. 보고 익히다. 수습하다,N1
身なり,みなり,옷차림. 복장,N1
見慣れる,みなれる,늘 보아서 익숙하다. 눈에 익다,N2
醜い,みにくい,추하다. 보기 흉하다,N3
峰,みね,봉우리,N1
身の上,みのうえ,신상. 일신의 처지,N1
見逃す,みのがす,못 보다. 놓치다. 묵인하다. 눈감아 주다,N1
身の回り,みのまわり,자신의 주변. 신변,N1
実る,みのる,열매를 맺다. 여물다. 결실하다,N2
見計らう,みはからう,가늠보다,N1
見晴らし,みはらし,전망,N1
身振,みぶり(り),몸짓,N1
身分,みぶん,신분,N2
見本,みほん,견본,N2
見舞う,みまう,문안하다. 위문하다,N3
未満,みまん,미만,N2
耳,みみ,귀,N5
脈,みゃく,맥. 맥박,N1
都,みやこ,서울. 수도,N2
ミュージック,ミュージック,뮤직,N1
名字,みょうじ,성씨. 성,N2
妙な,みょうな,묘한. 이상한,N2
未来,みらい,미래,N3
ミリ,ミリ,밀리,N2
魅力,みりょく,매력,N2
見る,みる,보다,N5
診る,みる,진찰하다,N3
ミルク,ミルク,밀크,N3
未練,みれん,미련,N1
見渡す,みわたす,멀리 바라다보다. 전망하다,N1
民間,みんかん,민간,N3
民主,みんしゅ,민주,N2
民宿,みんしゅく,민박,N1
民俗,みんぞく,민속,N1
